tweet_id,user_id,created_at,text,reply_to,retweet_of,mentions_json
1367613964448911361,743580442872451073,Thu Mar 04 23:12:32 +0000 2021,quem vcs querem lider no paredao falso????? #bbb21,,,[]
1367613791832276992,1358937102222778371,Thu Mar 04 23:11:51 +0000 2021,@comentandofavs Não vejo a hora do Arthur em um paredão normal para podermos espancar esse banana no voto para ele vazar... #bbb21,1367612159497302016,,[]
1787819949764829185,1280651303170039808,,"@artemisamoon_ depende do dia, mas normalmente uns 3/4\n\njuliette sarah lumena paredao big brother brasil bbb gil g3 projota arthur rodolffo rafael portugal\n#BBB21 #RedeBBB #CATBBB\n https://t.co/65FpNWYSIw",,,"[""1787819949764829185""]"
1367613491167834112,3363901354,,"por mim ja podia fazer a fila de eliminação, projota, arthur, viih tube e carla #BBB21 https://t.co/YqPUqSzRJ9",,,[]
1367613486990319617,1331236403691343885,,"Minha fanfic sobre o paredão falso:\n\n1- Gil do Vigor sai e descobre a falsidade da Nega Viih e do Kaio Conka e volta fazendo barraco, acabando com a raça deles\n\n2- Os Bastião e Nega Viih se juntam com Projota, Arthur, Carla, Thaís e Pocah e formam um novo grupão #BBB21 #RedeBBB https://t.co/pmygSIdbyu",,,[]
1367613456409575424,2806935616,Thu Mar 04 23:10:31 +0000 2021,essa dinâmica de tirar apenas os \,,,[]
1367613408665821184,949114710556856320,Thu Mar 04 23:10:20 +0000 2021,carla atendeu o big fone pesando que vinha coisa boa \n tomo no c*** por que \n coloca 4 pessoa no paredão \nPassou anoite em claro pra tenta tira mais alguma ser big fone tocarem \nMais daria te indo dormi \nE deixa todos ser f**** vai m*** ta no jogo pra ser votado amo #BBB21,,,[]
1367613310028419076,1221919503010992129,Thu Mar 04 23:09:56 +0000 2021,Hoje a minha torcida é: POCAH LÍDER pq ela indicaria Sarah aí podemos ter um paredão falso decente! Única possibilidade gente! #bbb  #BBB21,,,[]
2474353003,892590741989597184,Thu Mar 04 23:09:23 +0000 2021,"@BarbaraSaryne As plantas morrendo de medo de ir pro paredão, querem chegar na final sem passar por paredão nunca amores? Torcendo pra ter uma prova com consequências de que a pessoa já vá pro paredão direto e seja uma dessas plantas kkk #BBB21",1367613088434950152,,"[""2474353003""]"
1492483633256583173,1340274520448495617,Thu Mar 04 23:09:12 +0000 2021,"@TaisaComenta Sarah falou que Carla é sonsa? \nQue ela prejudica o Arthur?\nQue as atitudes da Carla foram piores que da Karol e Nego Di?\nQue Carla era medíocre sim pq é o mesmo q mediana?\nQue se Carla bater no paredão ela sai?\nQue Carla é vtzeira?\nEntão não, ela não falou na cara! \n#BBB21",,,"[""1492483633256583173""]"
1367613110295687168,197905526,Thu Mar 04 23:09:09 +0000 2021,A Juliette precisa ir pro paredão falso #bbb21,,,[]
1367613035779682310,1363250663015211012,Thu Mar 04 23:08:51 +0000 2021,To rezando pra Sarah ou Gil ir pro paredão falso 👍👏😉#BBB21,,,[]
1367613033271472131,892590741989597184,Thu Mar 04 23:08:50 +0000 2021,"As plantas morrendo de medo de ir pro paredão, querem chegar na final sem passar por paredão nunca amores? Torcendo pra ter uma prova com consequências de que a pessoa já vá pro paredão direto e seja uma dessas plantas kkk #BBB21",,,[]
1367612967219589123,189370188,Thu Mar 04 23:08:35 +0000 2021,Sabendo do paredão falso terça eu nem sei quem seria melhor ganhar a liderança hoje #BBB21,,,[]
1367612937897193474,743580442872451073,Thu Mar 04 23:08:28 +0000 2021,quem vcs querem no paredao falso ??????#bbb21,,,[]
1367612935892262919,1352532240459300864,Thu Mar 04 23:08:27 +0000 2021,Viih Garista DESESPERADA de ir pro paredão sob o critério de quem ainda não foi. Trabalhando muito antes da #ProvaDoLider #BBB21,,,[]
1367612750994800647,1198458122387513344,Thu Mar 04 23:07:43 +0000 2021,"Sem sentido algum ter paredão falso agora, não tá acontecendo nada de tão relevante na casa, povo agora virou tudo melhores amigos #bbb21",,,[]
1367521544696717315,3073189731,Thu Mar 04 23:07:42 +0000 2021,que mundo é esse tao cruel que a gente vive a covardia superando a pureza https://t.co/Mf0kjB54dG,,,[]
1367521544696717315,3073189731,Thu Mar 04 23:07:42 +0000 2021,O combinado é... quem recebeu mais coração vai pro paredão 🤣 sonhei #bbb21,,,[]
1367611523460399105,88444152,Thu Mar 04 23:06:51 +0000 2021,"Se eu fosse Gilberto falava abertamente pra Vih tuba, Thais, Camila e João: vocês tem que ir ao paredão sim, ou querem chegar na final, com os mesmos sempre indo ao paredão? Me poupem bichas, \",,,[]
1367611523460399105,88444152,Thu Mar 04 23:06:51 +0000 2021,"Ah esqueci de acrescentar a Pocah e a Carla, todos tem que passar pelo paredão, né amores? #bbb21",,,[]
1367612512397635585,743580442872451073,Thu Mar 04 23:06:46 +0000 2021,essa semana e paredao falso quem vcs querem lider???? #bbb21,,,[]
1367612485830905856,237401183,Thu Mar 04 23:06:40 +0000 2021,Gil tá certo. Tem que colocar as plantas no paredão. Não fazem nada. Não dão assunto pra nada #BBB21,,,[]
1367612401017884672,79772646,Thu Mar 04 23:06:20 +0000 2021,Essa semana precisa ter bigfone indique 3 pro paredão \n\n#bbb21,,,[]
1367612177956372480,79772646,Thu Mar 04 23:05:26 +0000 2021,Torcer pra Carla ser líder só pra não ir pro paredão falso \n\n#bbb21,,,[]
1367612166908559360,137840878,Thu Mar 04 23:05:24 +0000 2021,"To rezando pra Juliette ir pro paredão pela sinceridade dela, pense numa pessoa maravilhosa. BONINHO, FAZ ACONTECER! #BBB21",,,[]
1367612153499443200,1280651303170039808,,@fabsthebrave eu ia ficar de boa e vc?\n\njuliette sarah lumena paredao big brother brasil bbb gil g3 projota arthur rodolffo rafael portugal\n#BBB21 #RedeBBB #CATBBB\n https://t.co/65FpNWYSIw,1367610932319379458,,[]
136802851,65749506,Thu Mar 04 23:05:17 +0000 2021,"Eu não entendo a @carladiaz. Diz que não queria que o Rodolffo e o Fiuk fossem pro paredão, mas deu a pulseira de paredão pra eles. Disse que não queria votar no gil, mas votou nele. \n\nCadê a coerência? \n\n#BBB21 #RedeBBB",,,"[""136802851""]"
1367612029960388610,156386860,Thu Mar 04 23:04:51 +0000 2021,Acho que o paredão falso não vai render muito! #BBB21,,,[]
1552989858787999745,1945948387,Thu Mar 04 23:04:41 +0000 2021,"@Damires07 É a santa Carla de Calcutá. \nA santa q bota 3 pessoas no paredão e queria salvar as 3. Não vota nas meninas, joga voto fora... \nEla é tão boazinha... \n\n#BBB21 #RedeBBB",1367605929827577856,,"[""1552989858787999745""]"
1367611913652289536,1224905173748850690,Thu Mar 04 23:04:23 +0000 2021,"acho q esse paredão falso só terá graça se a juliette estiver nele pq por a Sarah e o Gil terem voltado de 2 paredões a casa já acha q eles são fortes. mas com a ju é diferente, a galera subestima ela lá dentro, seria mt emoção ela voltando #bbb21",,,[]
1367611785797337093,1002670929258975232,Thu Mar 04 23:03:53 +0000 2021,"estejamos preparados qm volta do paredão falso é rodolffo, caio ou carla #BBB21",,,[]
1813696567892959232,702886061312221185,Thu Mar 04 23:03:44 +0000 2021,"@p_collo @ComentoRealitys Carla ou Pocah líder, pra Sarah estar no paredão. #BBB21",1367600498002509825,,"[""1813696567892959232""]"
1367611713168752648,896506178901094400,Thu Mar 04 23:03:36 +0000 2021,Como vai ser a dinâmica do paredão dessa semana?#bbb21,,,[]
1367611675164241922,445792395,Thu Mar 04 23:03:27 +0000 2021,"Eu queria a Carla no paredão falso, mas tô achando que ela não vai render nada. Precisa sair logo... ta chata já #bbb21",,,[]
1367611668444950530,1262327210104537089,,Boninho faça uma prova de números com raias e coloque a raia 13 direto ao paredão pra minha esquerdista ir direto ao paredão \n#bbb21 #sariette https://t.co/WVx7pDuZy7,,,[]
1367611594327392266,82092741,Thu Mar 04 23:03:07 +0000 2021,"Esperávamos paredão falso com Juliette Gil ou Sarah, vamos ter com sorte a Carla #BBB21",,,[]
50467662,181155828,Thu Mar 04 23:03:04 +0000 2021,"@WebTVBrasileira Sarah falou que Carla é sonsa? \nQue ela prejudica o Arthur?\nQue as atitudes da Carla foram piores que da Karol e Nego Di?\nQue Carla era medíocre sim pq é o mesmo q mediana?\nQue se Carla bater no paredão ela sai?\nQue Carla é vtzeira?\nEntão não, ela não falou na cara! \n#BBB21",1367605778312495109,,"[""50467662""]"
1367611523460399105,88444152,,"Se eu fosse Gilberto falava abertamente pra Vih tuba, Thais, Camila e João: vocês tem que ir ao paredão sim, ou querem chegar na final, com os mesmos sempre indo ao paredão? Me poupem bichas, \",,,[]
1367611505408147459,1199725040230715392,,já pensou o povo no pós bbb descobrindo que todos eles caíram na lábia de uma menina de 20 anos que nunca foi favorita pelo público e que eles só precisavam colocar ela no paredão? eu ia ficar fora de mim #bbb21 https://t.co/x7NimeAbup,,,[]
1367611360708857856,1341519042402775041,Thu Mar 04 23:02:12 +0000 2021,"Até a rede bbb nos intervalos da Globo prevendo Carla no paredão e forçando a perseguição, putz #BBB21",,,[]
1367611335496912899,82092741,Thu Mar 04 23:02:06 +0000 2021,Juliette só vai pra esse paredão falso se o boninho ligar no bigfone pedindo pra falar com ela e dizer que ela tá no paredão QUE ÓDIO  #bbb21,,,[]
1367611334188269571,1352074212001898496,,Enquete: quem vocês preferem no paredão falso? Sarah ou Carla? #BBB21 #TeamCarla #TeamGil #TeamSarah #TeamJuliette,,,[]
1367611232719675397,1240787916181430272,Thu Mar 04 23:01:41 +0000 2021,"é nítido na cara da Vitória o ódio que ela está da Carla. ela falando pra Thais que ela tinha que ter dado a plaquinha pra Carla sim, pq ela tinha coerência. falando tbm que o Gil tem que votar em quem não foi no paredão sim, pq ele tem motivo. #bbb21",,,[]
1367611151983460352,1358626046506106884,Thu Mar 04 23:01:22 +0000 2021,"Gil: “quando a Sarah tá no paredão é como se eu estivesse também. Pra mim, eu fui no paredão 4 vezes; se Sarah sai, eu perco meu chão aqui.” =‘/\n\nEssa amizade é tudo! 🔮🗝 #TeamGil #BBB21",,,[]
1367611036849831937,90307302,Thu Mar 04 23:00:54 +0000 2021,"Eu ia amar o Gil no paredão falso porque acho que é uma chance dele pegar pra si o favoritismo novamente junto com a Juliette. O jogo é feito de oportunidades, ele saber aproveitar as dele será necessário se quiser vencer! #BBB21",,,[]
67656004,181155828,Thu Mar 04 23:00:51 +0000 2021,"@ZAMENZA Sarah falou que Carla é sonsa? \nQue ela prejudica o Arthur?\nQue as atitudes da Carla foram piores que da Karol e Nego Di?\nQue Carla era medíocre sim pq é o mesmo q mediana?\nQue se Carla bater no paredão ela sai?\nQue Carla é vtzeira?\nEntão não, ela não falou na cara! \n#BBB21",1367610708901380096,,"[""67656004""]"
1367610726706262018,716450675740303360,Thu Mar 04 22:59:40 +0000 2021,ViihTube com o c* na mão hahahahaha to amando,,,[]
1367610726706262018,716450675740303360,Thu Mar 04 23:00:48 +0000 2021,nervosinha com o discurso do Gilberto de mandar pro paredão quem ainda não foi... 😂 #BBB21,,,[]
1367610906499244036,1360577465362624515,Thu Mar 04 23:00:23 +0000 2021,"Eu sinto que o jardim, principalmente Vitória e Thaís estão ali em desespero com esse papo de Gilberto de votar em quem não foi para o paredão ainda porque a maioria é do lado deles 🆘 #BBB21",,,[]
1367610863138594817,150328646,Thu Mar 04 23:00:13 +0000 2021,O desespero da Viih e da Thaís pra não ir pro paredão é nítido #BBB21,,,[]
1367610800827998208,967961279464984576,Thu Mar 04 22:59:58 +0000 2021,"Planthais ta sentindo o DESESPERO\nKkkkkkkkkkkk\nEla taca Carla facilmente\nCarla só n ta nesse paredão se outro participante tretar grandãaao, e vai indicada tb pela duplinha\n\nAs plantas trancaram o koo com a conversa de \",,,[]
1367610715817836545,4807591179,Thu Mar 04 22:59:38 +0000 2021,Eitaaa que tem planta morrendo de medo em kkkkk a dupla dinâmica Thais é Viih tão quase tendo um ataque kkkk #BBB21 #viihtube #thaisbbb,,,[]
1367610715817836545,4807591179,Thu Mar 04 22:59:55 +0000 2021,Vem vitória no paredão #BBB21,,,[]
1367610771891494914,272606678,Thu Mar 04 22:59:51 +0000 2021,"Essa estratégia de mandar quem nunca foi ao paredão é sempre viável. Mas, é óbvio que você não manda um aliado com esse argumento. Sempre um adversário. #bbb21",,,[]
1367610699371999240,44992828,Thu Mar 04 22:59:34 +0000 2021,O Gil também se passa viu... conversar com o Jardim Botânico para dizer que quer mandar quem não foi ao paredão é pedir para entrar na mira deles. #BBB21,,,[]
,,Thu Mar 04 22:59:28 +0000 2021,"As pessoas que não foram pro paredão, não concordam em votar em quem ainda não foi pro paredão kkkk\nLógico q vão discordar. Ficam dando várias explicações. \nO engraçado é q até hoje a tarde, Gil concordava em votar. 🤔\n#BBB21",,,[]
1367610648386035712,1876768382,Thu Mar 04 22:59:22 +0000 2021,"Claro que a Viih Tube não quer que role revezamento no paredão, né? O plano dela é chegar na final sem passar pelo público, isso é claro. #BBB21",,,[]
1367610621123063809,1345501315653378051,Thu Mar 04 22:59:15 +0000 2021,"qual seria as pessoas mais inúteis no paredão falso? (sejam 100% sinceros, sem clubismo) #BBB21",,,[]
14994303,2329312274,Thu Mar 04 22:59:08 +0000 2021,"Oh @boninho ver se SENHOR da um jeito ai de colocar um do G3 nesse paredão falso. \nSe o SENHOR qer audiência ja começa dar seus pulos. Pq ninguem merece ver plantas nesse paredão. Que graça vai ter? Nehuma, se o SENHOR qer fogo no parquinho ja começa agilizar🤣\n#BBB21 #Sariette",,,"[""14994303""]"
1367610552067973127,985564485485322240,Thu Mar 04 22:58:59 +0000 2021,E logico que você não vai concorda com essa ideia de colocar quem ainda não foi. Você ainda não foi pra nenhum paredão. #bbb21,,,[]
1367610507851620353,127045982,,#bbb21 todos com o cool na mão com medo do paredão 🤣🤣🤣🤣🤣🤣 https://t.co/AiyDl5BISP,,,[]
1367610505813196805,2806935616,Thu Mar 04 22:58:48 +0000 2021,"o jardim esta em maior quantidade na casa, se sobrar apenas G3 e o jardim, a chance do G3 ir junto num paredão é ENORME. então sim, alguns do jardim tem que começar a sair sim, antes de projota e arthur. #bbb21",1367610504496238592,,[]
1367610458644037638,718023411,Thu Mar 04 22:58:36 +0000 2021,"Infos ppv: Viih está no jardim com Sarah, Thaís, Gil, Camilla e João, estão conversando sobre motivos pra votar, e ela aproveitou pra tirar a dúvida sobre o lance do voto em quem ainda não tinha ido pro paredão. #BBB21",,,[]
1367610420564021248,742886348441432064,Thu Mar 04 22:58:27 +0000 2021,"Boninho só consegue ter sucesso nesse paredão falso se tiver uma dinâmica bacana. Se não tiver, vai ser totalmente sem graça. #BBB21",,,[]
1367610415279136775,722498946480939008,,precisamos de um big fone: você está no paredão!\n\nsem direito a bate e volta\n\njuliette atende essa merda\n\n#BBB21 https://t.co/PLR2IfPU8P,,,[]
1367610395796602882,1364288070112194575,,eita grupinho no jardim conversando sobre prioridades de ir ou não ao paredão. \n\nATENTA! 👀\n\n#RedeBBB #BBB21 \n\nhttps://t.co/i784giS0km,,,[]
1367610389169635333,2189966872,Thu Mar 04 22:58:20 +0000 2021,Viih tube desesperada pra n ser votada só por não ter ido pro paredao ainda \n#BBB21,,,[]
1367610373101264898,1535743202,Thu Mar 04 22:58:16 +0000 2021,"nega Viih tá com medinho de ir p paredão, certeza q ela sabe q sai \nhahhaha\n#BBB21",,,[]
1367610339827847168,21416788,Thu Mar 04 22:58:08 +0000 2021,o desespero da nega viih pro povo não votar só por motivo de não ter ido pro paredão tá engraçado #bbb21,,,[]
1367610323608489988,729755320264871936,Thu Mar 04 22:58:04 +0000 2021,E as “Plantinhas” apavoradas com medo de ir pro paredão com a conversa do Gil! 😂😂😂\n#RedeBBB #BBB21,,,[]
1367610316666908679,241357234,Thu Mar 04 22:58:03 +0000 2021,De 0 a 10 qual a chance do paredão falso flopar essa semana e pq 10? ⤵️ #BBB21,,,[]
1367610300665593861,205386549,Thu Mar 04 22:57:59 +0000 2021,Vendo essa conversa é bem capaz do Gil ir nesse paredão kkkkkkk #BBB21,,,[]
1367610297385701379,91991980,Thu Mar 04 22:57:58 +0000 2021,"Tudo que eu queria:\n\n- Vacina no braço\n- Dinheiro na conta\n- Dólar a R$3,00\n- Gil no paredão falso\n- Impeachment do Bozo \n\n#bbb21\n\nÉ pedir demais ?",,,[]
1367548026588442626,83764064,Thu Mar 04 22:57:55 +0000 2021,juliette emocionada pedindo pra tirar uma foto pq só ganhou coração hoje kkkk https://t.co/mjIMryJKsR,,,[]
1367548026588442626,83764064,Thu Mar 04 22:57:55 +0000 2021,Triste pra nós pois zero chance de elac cair nesse paredão #BBB21,,,[]
179185127,47048111,,Viih Tube e Thaís morrendo de medo de ir pro paredão 👀 ... elas só vão se o Projota indicar! Vai Projota! #bbb #bbb21 #redebbb #redebbb21 @bbb,,,"[""179185127""]"
1367610219577167878,1358884460721274881,Thu Mar 04 22:57:39 +0000 2021,"Genteeee quero vih tube, no próx paredão de vdd! Mina chataa pelo amor...\nAffff\n\nGil, Sarah, Juli... sai de perto.\n#bbb21 #TeamSarah  #RedeBBB",,,[]
1367610209619894273,293108007,Thu Mar 04 22:57:37 +0000 2021,"Thaís, Nega Viih, Camilla e João estão que não passa uma agulha nesse lance de votar em quem ainda não foi pro paredão kkkkkkkkkk #BBB21",,,[]
1367610191949234179,891346139777204226,Thu Mar 04 22:57:33 +0000 2021,Se a Juliette não for essa semana pro paredão vai ser o paredão fake mais sem graça da história do BBB #bbb21,,,[]
1367610164363333635,3453257775,Thu Mar 04 22:57:26 +0000 2021,Vih Tube se cagando de medo de ir no paredão. Kkkkk vaza Falsiane #BBB21,,,[]
1367610116330188800,64950962,Thu Mar 04 22:57:15 +0000 2021,vih cuspe ta num cagaço de colocarem ela no paredão pq nunca foi hahaha\n\n#bbb21,,,[]
1367610101180354562,58900872,Thu Mar 04 22:57:11 +0000 2021,Surgiu o assunto de votar em quem nunca foi pro paredão e as plantas tão com cu na mão hahahahaha #bbb21,,,[]
1367610045752631301,90905784,Thu Mar 04 22:56:58 +0000 2021,A viih tube fazendo joguinho pra não ir pro paredão. Ai que ódio. Vai ficar entre os 5 colocados pq nunca vai pro paredão. Já vi #BBB21,,,[]
1367610033538744321,2437804124,Thu Mar 04 22:56:55 +0000 2021,Tá engraçado o desespero da Viih Tube e da Thais quando o Gilberto levantou a hipótese de votar em quem nunca foi ao paredão #BBB21,,,[]
1367610014798610433,1177986285690118144,Thu Mar 04 22:56:51 +0000 2021,Vih tube vc quer continuar de PLANTA e não ir pro paredão #bbb21,,,[]
1367609952412577794,1140656110887669760,Thu Mar 04 22:56:36 +0000 2021,A bonita da Vih Tube querendo q todo mundo vai pro paredão enquanto ela fica lá tomando sol ☀️#BBB21,,,[]
1367609928576335873,792849070826070018,Thu Mar 04 22:56:30 +0000 2021,"A planta thais e a falsa viih tube com o cu na mão de tomar voto, falando que não é justo votar em alguem só pq não foi ao paredão ainda #BBB21",,,[]
1367609927825559555,950536042385469440,,Essa Vih Tube é mto esperta pro jogo interno caralho \nO Gil tava dando exemplo de testar pessoas novas no paredão e ela já tá debulhando o argumento pra ninguém ir na ideia... FDP de menina vai demorar pra cair no paredão #BBB21 https://t.co/CONedYKS6s,,,[]
1367609924138786819,798894868328226816,Thu Mar 04 22:56:29 +0000 2021,é impressão minha ou a viih ta morrendo de medo de ir pro paredão???? sabe o que fez né bonita!? #bbb21,,,[]
,,Thu Mar 04 22:55:57 +0000 2021,Gil foi falar pra Vihtube e thais q a casa esta querendo colocar gente q ainda ñ foi ao paredão....Thais e Vihtube estão desesperadas dizendo q é injusto a pessoa q tem problemas com outras votarem nelas ...#bbb21 PLANTINHAS SONSAS,,,[]
1367609764864282624,1050223318102609922,Thu Mar 04 22:55:51 +0000 2021,muito fácil a viih tube ficar defendendo que \,,,[]
339963074,1945948387,Thu Mar 04 22:55:48 +0000 2021,@realitixou Fato é q a sonsa tá protegendo o macho SIM. Tanto q disse com todas as letras q botou o Rodolffo no paredão pra fazer Caio dar imunidade pro macho dela.\n\nA sonsa e o banana. Combinam SUPER\n\n#BBB21 #REDEBBB,1367604974805524481,,"[""339963074""]"
1367609655602601987,44992828,Thu Mar 04 22:55:25 +0000 2021,Viih Cuspe querendo tirar da cabeça do Gil a ideia de mandar ao paredão quem não foi pq ela tem medo de ir por esse critério. É RASTEIRA MESMO! #BBB21,,,[]
,,Thu Mar 04 22:55:22 +0000 2021,"Esse discurso da Vihh é só pra fugir do paredão, quer tirar da cabeça do povo que quem não foi ao paredão não merecer ir só pq não foi ainda. Pior que desse jeitinho vai conseguindo permanece sem nenhum voto 🙄🙄🙄#RedeBBB #bbb21",,,[]
1367609633494491137,173485903,Thu Mar 04 22:55:20 +0000 2021,"Se o próximo paredão realmente for fake, tem tudo pra ser uma bosta, já que o Projota pretende mandar plantas. Sarah mandaria a Carla, e não queremos ela lá em cima observando tudo. Então não tenho muita esperança. #BBB21",,,[]
1367609602641125382,150328646,Thu Mar 04 22:55:12 +0000 2021,"Tô só pelo dia que essa Viih turbos cair no primeiro paredão e vaza, vai ser lindo #BBB21",,,[]
1367609538875166720,1363157262664167431,Thu Mar 04 22:54:57 +0000 2021,Vih tube vc quer continuar de planda é não ir pro paredão #bbb21,,,[]
1367609527638650880,1360577465362624515,Thu Mar 04 22:54:55 +0000 2021,"Gilberto citando o exemplo que Flay e Thelma ficaram mirando uma na outra até que caíram em um paredão juntas e que Tiago alertou que elas poderiam ter mirado em outras pessoas, que alguns se safaram assim #BBB21",,,[]
1367609494805561348,3246649503,Thu Mar 04 22:54:47 +0000 2021,O Gil falando que tem que colocar quem nunca foi ao paredão e não passa nem Wiffi na VihTube kkkkkk #BBB21,,,[]
1367609451025432593,705995771091488768,,"Ainda bem que a Sarah falou tudo pra Carla, pois se ela for pro paredão falso não vai se surpreender e o enredo que a Sarah só fala por trás não cola mais. \n#BBB21 https://t.co/OPuOGG558Q",,,[]
14994303,2503052285,Thu Mar 04 22:54:26 +0000 2021,"Acho que a melhor dinâmica para garantir Juliette no paredão falso, seria todos vão ao paredão inclusive o líder 😁 vai @boninho agiliza isso pra gente te imploro #bbb21",,,"[""14994303""]"
1367609388417110021,973406443700457472,Thu Mar 04 22:54:21 +0000 2021,Agora ficou totalmente claro que o jogo de ViihTube é chegar na final sem ir ao paredão #BBB21,,,[]
1367609369223962632,1026971957663883266,Thu Mar 04 22:54:17 +0000 2021,"#bbb21 paredão falso Projota ,Arthur e pokah",,,[]
1367609221404106753,3536042237,Thu Mar 04 22:53:41 +0000 2021,"viih tube nao gostou de ouvir que a justificativa do voto pode ser em quem ainda nao foi ao paredão \nse sentiu ameaçada, fia? #BBB21",,,[]
1367609220590403587,67656004,,"Viih Cuspe desesperada com o argumento de votar em quem ainda nao foi ao paredão. Pq será, né? #BBB21 https://t.co/ARU9tG7Mbh",,,[]
1367579295967764483,1351188841558913025,Thu Mar 04 20:54:47 +0000 2021,"Vamos de recapitulação? No início do jogo os focos de Juliette eram: Nego Di, Karol, Lumena... todos saíram. Agora ela informa que o foco dela de voto é Projota.",,,[]
1367579295967764483,1351188841558913025,Thu Mar 04 22:53:40 +0000 2021,"Amém! Que ela pegue o líder da próxima semana, dessa não pq ela tem que está no paredão falso, e coloque esse escroto de merda no paredão!!! #BBB21",,,[]
1367609158254657551,100554945,Thu Mar 04 22:53:26 +0000 2021,"Gil citando um discurso do Tiago sobre o fato da Flay e Thelma se rivalizarem, e terem mandado uma a outra no paredão, que elas acabaram safando gente que deveria ter saído antes #BBB21",,,[]
1367609155675127812,353778904,Thu Mar 04 22:53:26 +0000 2021,Viih Tube querendo se esquivar do paredão #bbb21,,,[]
1367609068538396672,1358078594661060608,Thu Mar 04 22:53:05 +0000 2021,A carla tem que ir pro paredão falso só pra ver a reação de todos quando ela voltar...  #BBB21,,,[]
1367609038750560262,1360577465362624515,Thu Mar 04 22:52:58 +0000 2021,Gilberto falando que gera muito empatia nessa questão da pessoa está indo para o paredão seguido e Vitória falando que não acha certo deixar de votar em alguém por causa dela já ter ido ao paredão duas vezes #BBB21,,,[]
1367609038016503813,909856848299352065,,se a Juliette não for pro paredão falso eu nem faço questão de votar \n#BBB21 https://t.co/vZF1jaefi1,,,[]
1367608743538614274,865730625361334272,,"BONINHO, COLOCA A JULIETTE NO PAREDÃO FALSO\nTÁ TODO MUNDO PEDINDO,  MINHA FAMÍLIA TÁ PEDINDO, MEUS AMIGOS ESTÃO PEDINDO, ATÉ AS VOZES DA MINHA CABEÇA TÃO PEDINDO. TEM GENTE QUE PASSA MAL SE ISSO NÃO ACONTECER. FAZ ALGUMA COISA.\n\n#RedeBBB #BBB21 https://t.co/p2QgaujFjW",,,[]
1367608345109147651,1104208449561395200,Thu Mar 04 22:51:13 +0000 2021,CORRENTE DE ORAÇÃO #BBB21\n\n              🕯     🕯     🕯\n       🕯                            🕯\n             Arthur ganha o\n     🕯  líder hoje e coloca 🕯\n             a Ju no paredão\n            falso\n       🕯                               🕯\n               🕯     🕯     🕯 https://t.co/wx6K36Dqo5,,,[]
1367608345109147651,1104208449561395200,Thu Mar 04 22:51:13 +0000 2021,CORRENTE DE ORAÇÃO #BBB21\n\n              🕯     🕯     🕯\n       🕯                            🕯\n             Arthur ganha o\n     🕯  líder hoje e coloca 🕯\n             a Ju no paredão\n            falso\n       🕯                               🕯\n               🕯     🕯     🕯,,,[]
1367608585841172480,824520101466607616,Thu Mar 04 22:51:10 +0000 2021,Quem que se ganhasse o líder colocaria a Juliette no paredão?  #BBB21,,,[]
1367608487254118400,973614330662014976,Thu Mar 04 22:50:46 +0000 2021,"Acho que se Carla for para o paredão falso, ela vai voltar ela falar tudo que o povo do cordel fala mal dela, Caio vai ser desmascarado, Sara vai ficar pensativa, aí também capaz da Juliette se distanciar um pouco, e pode ser que se juntem Pocah, Camila, Juliette e Carla. #BBB21",,,[]
1367608481738588160,2806935616,Thu Mar 04 22:50:45 +0000 2021,"a viih tube não gostou nada do que ela ficou sabendo né? de tipo as pessoas que ainda n foram ir pro paredão. eu acho é pouco, tem que mandar as plantas SIM, fora pro bbb pra quê? #bbb21",,,[]
1367608432321257472,1918040473,Thu Mar 04 22:50:33 +0000 2021,"O indicado da casa, deve escolher alguem p ir p paredao. Semana sem bate volta\nSo assim p ter um adversario p parefao falso\nDo conrrario vai 3 nd a ver #BBB21",,,[]
1367608428902944771,1080663122,Thu Mar 04 22:50:33 +0000 2021,"A única pessoa que pode colocar a Ju no paredão é o Arthur? Boninho, volta com a Lumena líder aí pra testar um negócio #bbb21",,,[]
1367608426692567040,1329802314861973505,Thu Mar 04 22:50:32 +0000 2021,@PortalTracklist Gilberto Caio thais sarah Tiago Boninho Prior BBB #RedeBBB pocah projota eliminado #bbb21 bbb lucas viih tube big fone big brother big brother brasil lumena carlinha karol conka carla diaz fiuk carol imunidade imuniza paredao juliette\n  https://t.co/YGAwOK5xM5,1367608186124070924,,[]
1367608361265561601,1355560707065073672,Thu Mar 04 22:50:16 +0000 2021,"@PortalTracklist Apesar de gostar deles, Gil e Sarah n seriam legais nesse paredao pq seria obvio demais (tds pressupõem q sao fortes). E eles ja estao convictos que haverá paredao falso. \n\n Seria bom alguém q eh forte aqui mas q eles n tem ideia. Como a Juliette ou, ate msm, a Carla. #bbb21",1367608186124070924,,[]
1367608345109147651,1104208449561395200,,CORRENTE DE ORAÇÃO #BBB21\n\n              🕯     🕯     🕯\n       🕯                            🕯\n             Arthur ganha o\n     🕯  líder hoje e coloca 🕯\n             a Ju no paredão\n            falso\n       🕯                               🕯\n               🕯     🕯     🕯 https://t.co/wx6K36Dqo5,,,[]
1367608330324234242,752515006491660288,Thu Mar 04 22:50:09 +0000 2021,"Viih Tube é perigosa demais. Tá lavando a cabeça de Gil pra tentar fazê-lo acreditar que ele opta por Carla n pq ela nunca foi ao paredão, como o mesmo disse, mas pq ele tá se aproximando de quem antes n era próximo (Projota). #bbb21",,,[]
